ip_address,user_agent,campaign_id,publisher_id,time_between_clicks_minutes,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,click_id,app_category_id,LABEL_TIMESTAMP
56.41.124.255,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/18.0.815.0 Mobile/45W463 Safari/533.1",393,XyAM89,2690.0,legit,2022-10-22T03:20:34Z,c76fd134-8716-408d-b344-9f2b258d3dbb,customer,a389-32700624,441944,Jotl,2023-03-06T15:05:46Z
214.171.33.98,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; xh-ZA) AppleWebKit/535.39.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.39.2",772,EIEo97,2395.0,legit,2022-05-01T09:47:36Z,61738f19-3910-4ceb-9462-62517a0ce7ed,customer,b608-02274870,456166,rlDI,2023-03-06T15:05:46Z
164.58.90.217,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),099,cyPu58,2828.0,legit,2022-05-26T16:53:58Z,380d6379-de34-4655-885f-cc3be247a4c7,customer,a702-22235767,197561,FgTd,2023-03-06T15:05:46Z
176.224.184.212,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.50.2 (KHTML, like Gecko) Version/4.1 Safari/531.50.2",173,ViJB98,3070.0,legit,2022-07-04T10:59:34Z,24fde176-19de-420a-aa5b-cfb134d996f7,customer,c417-87632652,192013,qemj,2023-03-06T15:05:46Z
181.29.23.26,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/10.2t1475.0 Mobile/35O930 Safari/536.1",142,Ttmd25,2841.0,legit,2022-03-10T09:23:32Z,b5d937b4-4d5a-49e9-bd24-769562ab46c9,customer,c008-57139041,402328,idSy,2023-03-06T15:05:46Z
196.182.95.136,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/21.0.815.0 Safari/531.2",259,ZBIi45,3093.0,legit,2022-11-09T21:48:45Z,e47eed78-1b1a-4304-adbf-72722832e649,customer,c490-49946982,981089,pZDx,2023-03-06T15:05:46Z
183.202.236.74,Opera/8.48.(Windows CE; gez-ET) Presto/2.9.161 Version/10.00,438,pzys40,3490.0,legit,2022-03-16T12:40:25Z,17818ffa-f806-4332-af80-cc6c6da8c6eb,customer,a756-92874054,826757,SXog,2023-03-06T15:05:46Z
196.177.153.103,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; gl-ES) AppleWebKit/535.26.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.26.4",416,jvAy40,1845.0,legit,2022-06-30T08:01:57Z,b6a9e011-d239-4a73-880e-acb28906c8b9,customer,b518-41837143,434011,Vjvi,2023-03-06T15:05:46Z
219.29.222.184,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/15.2s7163.0 Mobile/88E608 Safari/535.2",459,lSNY93,3336.0,legit,2022-05-20T06:15:26Z,8b8750c7-9216-4ec1-bd60-ff2c060151a3,customer,c934-20292940,829009,HbFT,2023-03-06T15:05:46Z
219.7.234.30,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/55.0.845.0 Safari/531.0",673,eMWu12,3205.0,legit,2023-02-06T20:31:59Z,93d134f2-c673-4ac5-97c3-762516a3c5ff,customer,a353-71776107,777102,SxVg,2023-03-06T15:05:46Z
110.240.55.205,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ku-TR) AppleWebKit/533.14.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.14.2",721,rWLW55,3564.0,fraud,2022-09-19T03:18:56Z,51fb3c15-e07b-4134-8d6a-4147586c1b2e,customer,d217-06682792,203297,mLVl,2023-03-06T15:05:46Z
45.175.72.251,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),557,MFJR33,892.0,legit,2022-12-24T10:10:58Z,7a891377-f553-4990-b92c-bab64d4d6574,customer,c465-20204201,428941,HLUn,2023-03-06T15:05:46Z
155.52.73.1,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/55.0.845.0 Safari/531.0",986,GDor78,2864.0,legit,2022-08-02T16:05:21Z,2f52a234-01bf-4eb4-94e6-1aadffc39e26,customer,d624-76135898,014077,LEDA,2023-03-06T15:05:46Z
122.24.11.220,Mozilla/5.0 (Windows NT 5.2; om-KE; rv:1.9.0.20) Gecko/2022-01-17 17:05:34 Firefox/3.6.14,662,QFmb05,576.0,legit,2023-01-22T16:22:52Z,61247d04-a072-437a-8787-242526ada5be,customer,b866-67810788,636142,LJEL,2023-03-06T15:05:46Z
201.190.2.34,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/61.0.818.0 Safari/531.1",259,CNBE63,1749.0,legit,2022-08-05T13:12:17Z,b50eb63b-a1e7-4927-b87a-acf4b450e8dd,customer,b707-09724864,351241,VUTQ,2023-03-06T15:05:46Z
54.20.187.155,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.1),651,ZKha50,3558.0,legit,2022-07-14T13:00:30Z,2c2288b9-5773-4206-8437-66e470169088,customer,b149-49179195,133792,lTGo,2023-03-06T15:05:46Z
91.6.183.191,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0),681,mfZn74,1232.0,legit,2022-08-12T03:16:35Z,cbc01aff-ce27-4b13-a751-e17ddae48881,customer,d590-80170602,908511,ZEjM,2023-03-06T15:05:46Z
165.236.141.201,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.16.7 (KHTML, like Gecko) Version/5.0 Safari/531.16.7",154,IJRI75,3124.0,legit,2022-10-07T21:03:24Z,306924fb-2a7b-4967-8278-beb43afb6fed,customer,a966-03820942,529301,SAJu,2023-03-06T15:05:46Z
71.143.14.229,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/23.0.802.0 Safari/532.2",345,pdhr89,2291.0,legit,2022-09-06T01:12:15Z,c4a26dd7-debd-49ec-ae61-e9b82feb8997,customer,c586-08831851,865531,TEYQ,2023-03-06T15:05:46Z
159.200.211.128,Opera/8.54.(Windows NT 6.1; zh-CN) Presto/2.9.164 Version/11.00,381,biTy68,2137.0,legit,2022-11-09T20:16:08Z,a9fc3e6b-f6c6-42b9-b3b2-f22976921cd1,customer,d642-79330697,436648,RfVW,2023-03-06T15:05:46Z
45.175.72.251,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.0),392,fakL35,1192.0,legit,2022-06-27T08:56:44Z,c91ccac7-147e-4505-b82a-c5e3323b1222,customer,b704-43745227,686519,NFvy,2023-03-06T15:05:46Z
38.123.181.90,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/23.0.874.0 Safari/534.0",151,mjFM36,1992.0,legit,2022-11-15T22:56:05Z,18f7d145-32b8-4cbd-a22f-8843e98f2478,customer,b549-93605428,093980,frZf,2023-03-06T15:05:46Z
155.146.104.228,Opera/9.72.(Windows NT 5.0; szl-PL) Presto/2.9.187 Version/10.00,043,xQof05,2768.0,legit,2022-08-31T15:33:52Z,5b0e8af6-5482-4156-8b01-e31e20837aa2,customer,b014-57005522,187023,lKsq,2023-03-06T15:05:46Z
126.97.111.164,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),089,TrEd49,2504.0,legit,2022-10-24T03:33:47Z,3055a754-fe78-4ada-a70b-65acab75ea43,customer,a495-80190628,555480,dPej,2023-03-06T15:05:46Z
153.24.212.194,Opera/8.40.(Windows 98; sv-SE) Presto/2.9.190 Version/12.00,102,Vagl80,2829.0,legit,2022-07-09T17:15:45Z,1b4e1628-66c5-4123-8679-b89f45df944c,customer,b423-68974080,196866,NArP,2023-03-06T15:05:46Z
207.99.35.102,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.40.1 (KHTML, like Gecko) Version/5.0.4 Safari/532.40.1",218,zzzj36,1638.0,legit,2023-01-24T04:50:33Z,3171c072-c3db-4c80-8147-0d5f52b4d71d,customer,c772-16810324,281511,JFEp,2023-03-06T15:05:46Z
131.20.52.240,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.44.3 (KHTML, like Gecko) Version/5.0.5 Safari/533.44.3",696,lQWf75,3404.0,legit,2023-03-01T05:58:48Z,38b88174-5320-4297-a3c8-42511c2a9aa5,customer,d468-16244796,609575,zqeD,2023-03-06T15:05:46Z
137.33.16.47,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/23.0.867.0 Safari/531.1",763,XneR39,3172.0,fraud,2022-06-07T18:37:52Z,d49a8fb4-e80c-4bcb-b947-6914353d215d,customer,d594-54923650,730195,lCWg,2023-03-06T15:05:46Z
191.30.32.151,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/15.0.824.0 Safari/531.0",748,PaAZ32,2647.0,legit,2022-10-20T12:54:34Z,d1fbdf1b-485e-4618-b423-5ca529a1673a,customer,c133-85152471,350100,hfVm,2023-03-06T15:05:46Z
145.59.231.60,Opera/9.37.(Windows NT 4.0; ga-IE) Presto/2.9.174 Version/10.00,189,klfR40,2238.0,legit,2022-04-17T22:43:14Z,36fcc70d-e788-40e6-8616-263339a5fe69,customer,d798-32738470,689990,NOHC,2023-03-06T15:05:46Z
220.202.1.3,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.1),009,OhEf84,2915.0,legit,2023-02-08T05:52:40Z,286092d3-2af9-44c7-b2d7-cfa5b8fa32c3,customer,c731-44554541,752313,pxQr,2023-03-06T15:05:46Z
100.28.60.34,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_0; rv:1.9.5.20) Gecko/2015-05-18 11:21:45 Firefox/3.6.2,459,bTMj27,2547.0,legit,2022-07-09T02:35:49Z,76e03e26-439a-47c5-9918-a2512dc69bd7,customer,d979-90129273,915854,UqBr,2023-03-06T15:05:46Z
166.218.190.72,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.40.7 (KHTML, like Gecko) Version/5.1 Safari/531.40.7",181,dwXd91,2481.0,legit,2022-08-14T17:37:49Z,e2f4edf1-7979-4a73-9e13-da2c3b5e0271,customer,d006-37193796,287508,mVBg,2023-03-06T15:05:46Z
1.147.2.24,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/21.0.815.0 Safari/531.2",927,lfpV48,3974.0,legit,2022-08-06T05:16:27Z,3368c5e7-7ea1-430d-8f1d-6138bda5c954,customer,d974-78119014,034554,wEey,2023-03-06T15:05:46Z
84.45.100.42,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_8) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/60.0.804.0 Safari/536.2",813,cHDU47,1333.0,legit,2023-01-25T15:17:12Z,8174868c-8933-40f4-b3fb-b554a18c147e,customer,b608-14405411,305879,qIKb,2023-03-06T15:05:46Z
216.218.190.101,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/21.0.867.0 Mobile/68V066 Safari/536.2",711,GODb47,2629.0,legit,2022-07-24T19:45:56Z,c707ee5c-c29d-4a14-931c-8787f18791b6,customer,c706-95523501,521563,FAoK,2023-03-06T15:05:46Z
56.106.57.130,Opera/9.53.(Windows NT 6.1; af-ZA) Presto/2.9.162 Version/10.00,443,sQWm47,2286.0,legit,2022-09-05T22:25:46Z,c1023664-0b46-4762-812f-99e001388339,customer,a939-49443385,527882,pAnG,2023-03-06T15:05:46Z
220.239.8.9,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2019-12-28 04:37:05 Firefox/3.8,901,Rfah35,1598.0,legit,2022-12-18T08:16:31Z,f9f07610-be10-483d-b2e7-cd2e9ded9173,customer,d897-71719687,288350,dODW,2023-03-06T15:05:46Z
120.19.80.33,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/54.0.851.0 Safari/532.2",747,WJIh01,1563.0,legit,2022-09-15T14:27:34Z,d8200afb-f592-48af-8588-43d00690a903,customer,d532-70493740,641413,awSu,2023-03-06T15:05:46Z
157.206.44.49,Mozilla/5.0 (Windows CE; ast-ES; rv:1.9.2.20) Gecko/2011-04-01 19:23:35 Firefox/3.8,721,GVac28,1732.0,legit,2022-11-22T22:25:56Z,cf90ad48-54f8-471b-bbd9-1ab5283e1149,customer,a076-36715765,078130,qWUo,2023-03-06T15:05:46Z
221.87.39.222,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/14.1o0365.0 Mobile/81G889 Safari/532.0",081,AWhM56,4209.0,legit,2022-09-07T17:37:16Z,968c8911-a0ee-47f5-992a-f36c356b8cca,customer,c740-66679024,393958,aDFY,2023-03-06T15:05:46Z
174.210.105.29,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; de-DE) AppleWebKit/535.7.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.7.6",497,MJha99,1823.0,legit,2022-10-27T15:09:55Z,a3d852c8-6321-4df2-a052-92851b88cce7,customer,d914-34468359,352130,znLg,2023-03-06T15:05:46Z
40.119.130.88,"Mozilla/5.0 (Windows CE) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/37.0.847.0 Safari/535.2",187,HQrV90,3295.0,legit,2022-06-21T05:09:18Z,767c3a72-aa2c-49d2-bdb5-74b640115e01,customer,a620-33779578,327819,FeKh,2023-03-06T15:05:46Z
66.168.117.170,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; km-KH) AppleWebKit/531.33.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.33.5",117,vHdj51,1289.0,legit,2022-08-02T20:14:42Z,dfbb60b0-4086-4625-bac5-fafa2ac43e8c,customer,a169-61044104,041639,chII,2023-03-06T15:05:46Z
28.145.229.175,Opera/9.98.(X11; Linux i686; lv-LV) Presto/2.9.183 Version/11.00,405,OMHp40,2548.0,legit,2023-03-04T17:09:06Z,2f58caab-1195-4ae1-9f8f-fe11556fd637,customer,c434-22900139,751229,cjmx,2023-03-06T15:05:46Z
204.111.137.251,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_8 rv:3.0; iw-IL) AppleWebKit/533.29.2 (KHTML, like Gecko) Version/5.0.2 Safari/533.29.2",245,Oows06,2461.0,legit,2023-03-02T22:04:59Z,dde19ef3-fa1d-40c5-86b7-11758efef9a0,customer,d884-38373761,575450,sbAY,2023-03-06T15:05:46Z
170.33.82.146,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.37.6 (KHTML, like Gecko) Version/4.1 Safari/535.37.6",215,hOYh97,3224.0,legit,2022-12-13T03:38:48Z,f9507f56-8714-4d19-9e23-6d17d1ff499a,customer,a773-59652733,360429,UXhW,2023-03-06T15:05:46Z
209.147.193.125,Mozilla/5.0 (Android 4.2; Mobile; rv:15.0) Gecko/15.0 Firefox/15.0,497,onVI32,3424.0,legit,2023-01-01T01:34:25Z,24d39582-06d5-4ad7-bea4-9542dc5121fd,customer,d442-54144661,230038,xdJq,2023-03-06T15:05:46Z
200.184.177.137,Opera/9.92.(X11; Linux x86_64; zh-TW) Presto/2.9.167 Version/11.00,694,VwKF59,1582.0,legit,2022-12-14T03:50:24Z,b6b8b10f-c148-414a-b6be-977f5749d53a,customer,a643-26904899,664558,yEho,2023-03-06T15:05:46Z
216.60.44.228,Opera/8.74.(X11; Linux x86_64; br-FR) Presto/2.9.177 Version/11.00,951,CEqh86,3187.0,legit,2022-06-20T22:07:09Z,fe9939e2-1a23-4620-b795-344006caf70f,customer,b973-23898722,181044,ZMbo,2023-03-06T15:05:46Z
110.22.213.235,Opera/8.70.(X11; Linux x86_64; nso-ZA) Presto/2.9.185 Version/12.00,479,bRpp92,3091.0,legit,2022-12-26T00:34:00Z,a0910771-0cde-4fb0-b288-4036a0120e04,customer,d302-14013972,389176,edeX,2023-03-06T15:05:46Z
65.81.123.49,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0),286,JlXD23,3393.0,legit,2022-05-01T04:07:42Z,10787d44-d346-4dcb-a828-d68eef8a3124,customer,d026-47014550,515238,TUDw,2023-03-06T15:05:46Z
28.19.133.111,Opera/8.46.(X11; Linux i686; sw-TZ) Presto/2.9.163 Version/11.00,584,fbIe30,4401.0,legit,2022-09-22T09:55:58Z,87b1a7a5-710f-4822-b7e1-b4ae64bb92bb,customer,a392-69028225,501625,tRuT,2023-03-06T15:05:46Z
59.55.208.2,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/14.0.896.0 Safari/532.1",175,aNgb74,1973.0,legit,2022-11-06T20:24:44Z,2533bdfb-274e-4d7a-bd51-fd6dbb7bc828,customer,d183-78336568,643739,SGVd,2023-03-06T15:05:46Z
57.210.179.247,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; zh-HK) AppleWebKit/535.23.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.23.7",681,txhb22,2678.0,legit,2022-04-20T21:07:10Z,4b0dfece-cc93-4e25-8541-5fa7d203d528,customer,d119-32809050,511896,VGlp,2023-03-06T15:05:46Z
179.218.133.7,Opera/9.31.(Windows NT 6.1; ka-GE) Presto/2.9.180 Version/10.00,416,UqIB91,1347.0,legit,2022-05-12T09:08:53Z,929fcf0f-2c03-4d07-8dfb-0e453fab940c,customer,c646-67540868,578661,svxB,2023-03-06T15:05:46Z
12.10.41.250,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2 rv:4.0; km-KH) AppleWebKit/531.22.1 (KHTML, like Gecko) Version/4.0.5 Safari/531.22.1",701,DBAp52,3352.0,legit,2022-12-19T16:30:25Z,2041aeb1-7435-4b8a-8d8a-3d1f04dc51e9,customer,b065-63963027,668685,akGu,2023-03-06T15:05:46Z
134.18.205.135,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/39.0.825.0 Safari/533.1",780,zUTv28,2418.0,legit,2022-09-02T12:06:10Z,1ad14ff4-9cfb-421d-940f-e1c7406fee49,customer,a882-56215523,479366,sPUu,2023-03-06T15:05:46Z
155.88.122.170,Mozilla/5.0 (Windows 95; fi-FI; rv:1.9.1.20) Gecko/2011-06-28 07:08:13 Firefox/14.0,208,QVCD03,2600.0,legit,2022-03-11T16:11:39Z,7b45459f-8d4e-49b5-9713-edc4f37d90a7,customer,d757-49112212,616061,wcFy,2023-03-06T15:05:46Z
82.5.6.84,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),099,ueKD72,1816.0,legit,2023-02-10T07:26:02Z,7dd047de-35a4-4263-b8b7-3300f31dc33a,customer,d393-10455068,253013,iipv,2023-03-06T15:05:46Z
187.32.140.104,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_7 rv:3.0; sk-SK) AppleWebKit/532.7.3 (KHTML, like Gecko) Version/4.0 Safari/532.7.3",367,HbyQ28,2093.0,legit,2022-05-01T16:22:36Z,89ec0f97-3d88-4684-845f-5a1d07174408,customer,c968-18256517,545104,ldAq,2023-03-06T15:05:46Z
210.96.126.158,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; unm-US) AppleWebKit/533.36.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.36.5",936,vhig73,3268.0,legit,2022-08-02T12:24:51Z,79968e22-383d-4f4e-a119-0d65a8359710,customer,b241-70504317,222194,lMxx,2023-03-06T15:05:46Z
218.80.46.194,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.1.5 (KHTML, like Gecko) Version/4.0.4 Safari/531.1.5",277,yQAz50,3008.0,fraud,2023-01-07T17:54:30Z,1d33ba29-ff11-475e-be3b-761c3958c718,customer,b026-53803696,436648,RfVW,2023-03-06T15:05:46Z
184.62.241.220,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/16.0.859.0 Safari/535.2",454,IJax82,2340.0,legit,2022-08-07T22:42:54Z,1c6944de-4700-46bf-883c-1ad6bea7d53d,customer,c800-53001796,124421,Uwog,2023-03-06T15:05:46Z
137.128.98.200,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/39.0.850.0 Safari/532.1",415,BvUb65,3226.0,legit,2022-09-03T07:16:53Z,10ed6a04-eb08-40c3-b080-dee03b21e76c,customer,b874-68806961,383213,zjXT,2023-03-06T15:05:46Z
98.187.209.146,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/44.0.835.0 Safari/532.1",392,xssq70,920.0,legit,2022-05-21T06:10:09Z,a74d09cd-5643-492b-bb6b-c74e73ab3f54,customer,d329-42252204,180948,qgZk,2023-03-06T15:05:46Z
180.215.217.74,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.27.3 (KHTML, like Gecko) Version/5.0.3 Safari/535.27.3",845,urwg48,2578.0,legit,2022-04-02T05:00:44Z,501156aa-f80d-4528-bc38-6f7544fbd1f1,customer,b519-26602969,421194,uWxz,2023-03-06T15:05:46Z
9.151.32.15,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1 rv:2.0; hu-HU) AppleWebKit/535.7.6 (KHTML, like Gecko) Version/5.0 Safari/535.7.6",265,FbyY05,3300.0,legit,2022-07-30T07:57:54Z,1e5b91fe-471b-4129-8a08-e446c38c6d09,customer,c648-27085577,541451,yyTo,2023-03-06T15:05:46Z
35.97.160.84,Opera/8.93.(X11; Linux i686; yo-NG) Presto/2.9.162 Version/11.00,564,Cyss46,1959.0,legit,2022-12-27T00:44:44Z,bcf535bc-5636-4dda-9e95-781b48e8c535,customer,b269-12714587,537478,LZsy,2023-03-06T15:05:46Z
222.1.237.52,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/18.0.893.0 Safari/534.1",721,ljoT26,654.0,legit,2022-04-25T05:13:39Z,f2f07c2a-c357-4b8a-90a4-9a686b1b7e9b,customer,a980-02910837,255934,ZUOw,2023-03-06T15:05:46Z
201.90.93.18,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/53.0.858.0 Safari/534.1",771,eVPj64,1672.0,legit,2022-10-21T07:43:46Z,8ee539a9-dc68-4d85-bb1a-621eb1387a3c,customer,c031-46068473,908375,YMkW,2023-03-06T15:05:46Z
197.88.91.8,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/22.0.805.0 Safari/531.2",130,MPvU12,3103.0,fraud,2022-10-31T13:05:54Z,9bd3137a-eb4e-4901-9b6c-275796befcbf,customer,d328-95894416,325540,aMMX,2023-03-06T15:05:46Z
182.10.207.94,Opera/8.89.(Windows 98; ca-AD) Presto/2.9.165 Version/11.00,988,yels63,1909.0,legit,2022-08-25T08:56:43Z,ea3cf41d-aebd-4bcb-a360-704e99a68d73,customer,a169-61044104,041639,chII,2023-03-06T15:05:46Z
45.175.72.251,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2019-04-01 17:01:32 Firefox/5.0,797,lQxU64,3503.0,legit,2022-04-02T08:55:43Z,15ccf677-6c75-420b-bd1d-566e883eb4a4,customer,b926-27072324,358077,jXlb,2023-03-06T15:05:46Z
30.145.7.153,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/20.0.844.0 Safari/535.1",166,oRbO93,1529.0,legit,2022-03-16T03:34:30Z,af0e7820-d2a6-4f60-acf0-fc47dcb292b6,customer,c960-88279944,840116,xZoX,2023-03-06T15:05:46Z
120.19.80.33,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.0),544,xhBw52,1297.0,legit,2022-11-16T19:02:05Z,502d5620-3ca9-4c15-aa5d-e9470a578dac,customer,d279-50697711,585638,GZnD,2023-03-06T15:05:46Z
219.15.197.227,Opera/8.83.(X11; Linux x86_64; byn-ER) Presto/2.9.186 Version/10.00,945,oRbO93,1585.0,legit,2022-06-03T15:52:26Z,79128422-fc44-4a6a-a660-1a4214fbf090,customer,c338-59426762,619658,aCUB,2023-03-06T15:05:46Z
207.99.35.102,Opera/9.44.(X11; Linux i686; en-IN) Presto/2.9.168 Version/11.00,990,NHVR27,2637.0,legit,2022-11-11T01:47:25Z,a892059b-0753-4048-b909-0ade23d1cccd,customer,a863-04592341,742489,mKuA,2023-03-06T15:05:46Z
203.251.45.92,Opera/8.58.(Windows NT 5.1; oc-FR) Presto/2.9.189 Version/10.00,218,Vfen69,1082.0,legit,2022-07-12T15:51:11Z,1d8767f4-8d6d-4e0b-b6ce-1a5c31fa36c7,customer,c870-81445602,314432,TxBW,2023-03-06T15:05:46Z
201.190.2.34,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),665,cfVA55,1898.0,legit,2022-12-19T09:29:42Z,b8ab056b-4b61-495c-bff6-78002294527a,customer,d170-98843379,305879,PORC,2023-03-06T15:05:46Z
49.232.153.123,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.4.2 (KHTML, like Gecko) Version/4.1 Safari/534.4.2",367,dnjQ70,1088.0,legit,2022-04-04T12:13:03Z,81ba1d47-00aa-4e92-a498-6292504f60f6,customer,a631-45503560,950678,WtYJ,2023-03-06T15:05:46Z
163.82.160.163,Mozilla/5.0 (Windows NT 4.0; lij-IT; rv:1.9.1.20) Gecko/2013-12-30 03:10:39 Firefox/3.8,803,jsjG89,2926.0,fraud,2022-04-05T04:12:34Z,71815341-cb2f-4b74-8123-5d48fd7086e8,customer,d594-54923650,730195,lCWg,2023-03-06T15:05:46Z
97.154.126.52,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.0),626,tJtO52,1776.0,legit,2023-01-02T03:26:54Z,b33d94cc-04ba-4004-9e3d-452bc0ce2b35,customer,a352-34910016,091010,wepj,2023-03-06T15:05:46Z
26.214.80.29,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/17.0.821.0 Mobile/08F164 Safari/535.1",550,rJvu50,2652.0,legit,2022-11-18T02:08:18Z,741a4443-562d-420e-a54d-5289b152ecd4,customer,c514-26314003,245803,qIKb,2023-03-06T15:05:46Z
211.146.38.31,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/14.0.896.0 Safari/532.1",955,BSOW41,2383.0,legit,2022-06-12T00:19:52Z,70fa4350-def5-4c41-9060-d3dfdf5517d1,customer,b750-47928945,387562,DLgl,2023-03-06T15:05:46Z
